;No_disposition;Date_mutation;Nature_mutation;Valeur_fonciere;No_voie;Type_de_voie;Voie;Code_postal;Commune;Code_departement;Surface_reelle_bati;Nombre_pieces_principales
2527237;1;2019-03-28;Vente;460000.0;56.0;RUE;EDOUARD PAILLERON;75019.0;PARIS 19;75;16.0;2.0
2527238;1;2019-03-29;Vente;180000.0;269.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;27.0;2.0
2527239;1;2019-04-04;Vente;494500.0;7.0;BD;DAVOUT;75020.0;PARIS 20;75;64.0;3.0
2527241;1;2019-08-04;Vente;252000.0;119.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;28.0;1.0
2527242;1;2019-05-04;Vente;405000.0;6.0;RUE;PLANCHAT;75020.0;PARIS 20;75;56.0;2.0
2527243;1;2019-05-04;Vente;152150.0;17.0;RUE;DE LORRAINE;75019.0;PARIS 19;75;29.0;1.0
2527244;1;2019-01-04;Vente;275000.0;40.0;AV;DE FLANDRE;75019.0;PARIS 19;75;31.0;2.0
2527246;1;2019-11-04;Vente;379530.0;52.0;RUE;DE BUZENVAL;75020.0;PARIS 20;75;37.0;2.0
2527248;1;2019-03-26;Vente;358000.0;33.0;RUE;DE CRIMEE;75019.0;PARIS 19;75;50.0;2.0
2527249;1;2019-03-25;Vente;240000.0;19.0;AV;SECRETAN;75019.0;PARIS 19;75;28.0;2.0
2527250;1;2019-05-04;Vente;489000.0;63.0;QUAI;DE LA SEINE;75019.0;PARIS 19;75;53.0;2.0
2527251;1;2019-03-04;Vente;198329.0;102.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;25.0;1.0
2527257;1;2019-03-14;Vente;245000.0;10.0;RUE;EURYALE DEHAYNIN;75019.0;PARIS 19;75;18.0;1.0
2527259;1;2019-03-26;Vente;330000.0;363.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;36.0;2.0
2527261;1;2019-03-13;Vente;524190.0;16.0;RUE;DES ANNELETS;75019.0;PARIS 19;75;62.0;3.0
2527262;1;2019-04-04;Vente;99000.0;144.0;RUE;D AVRON;75020.0;PARIS 20;75;25.0;1.0
2527263;1;2019-09-04;Vente;565000.0;20.0;RUE;MELINGUE;75019.0;PARIS 19;75;63.0;3.0
2527264;1;2019-03-14;Vente;166500.0;50.0;RUE;RIQUET;75019.0;PARIS 19;75;17.0;1.0
2527265;1;2019-04-04;Vente;145000.0;163.0;AV;JEAN JAURES;75019.0;PARIS 19;75;16.0;2.0
2527266;1;2019-08-04;Vente;370000.0;55.0;RUE;PLANCHAT;75020.0;PARIS 20;75;38.0;2.0
2527267;1;2019-03-27;Vente;173000.0;50.0;RUE;DE LA JUSTICE;75020.0;PARIS 20;75;23.0;1.0
2527268;1;2019-05-04;Vente;660000.0;6.0;RUE;PLANCHAT;75020.0;PARIS 20;75;109.0;5.0
2527269;1;2019-05-04;Vente;248000.0;2.0;RUE;DAMPIERRE;75019.0;PARIS 19;75;35.0;2.0
2527270;1;2019-03-26;Vente;175000.0;19.0;BD;DAVOUT;75020.0;PARIS 20;75;28.0;1.0
2527271;1;2019-03-27;Vente;267000.0;19.0;RUE;DES CHAUFOURNIERS;75019.0;PARIS 19;75;30.0;1.0
2527272;1;2019-03-28;Vente;589000.0;20.0;PAS;GAMBETTA;75020.0;PARIS 20;75;70.0;3.0
2527274;1;2019-12-04;Vente;232000.0;82.0;RUE;DE ROMAINVILLE;75019.0;PARIS 19;75;34.0;1.0
2527275;1;2019-03-21;Vente;50000.0;57.0;AV;GAMBETTA;75020.0;PARIS 20;75;22.0;1.0
2527276;1;2019-09-04;Vente;150500.0;9.0;RUE;DE LA REUNION;75020.0;PARIS 20;75;16.0;1.0
2527277;1;2019-08-04;Vente;414000.0;41.0;RUE;PETIT;75019.0;PARIS 19;75;53.0;3.0
2527279;1;2019-03-22;Vente;415000.0;7.0;RUE;DE LA CHINE;75020.0;PARIS 20;75;55.0;3.0
2527280;1;2019-04-04;Vente;180000.0;63.0;RUE;DES CASCADES;75020.0;PARIS 20;75;25.0;1.0
2527281;1;2019-01-04;Vente;1000.0;44.0;RUE;DE MEAUX;75019.0;PARIS 19;75;33.0;2.0
2527282;1;2019-03-22;Vente;790000.0;12.0;RUE;MEYNADIER;75019.0;PARIS 19;75;68.0;4.0
2527283;1;2019-09-04;Vente;670000.0;13.0;AV;DU PERE LACHAISE;75020.0;PARIS 20;75;50.0;3.0
2527284;1;2019-09-04;Vente;670000.0;13.0;AV;DU PERE LACHAISE;75020.0;PARIS 20;75;30.0;1.0
2527285;1;2019-08-04;Vente;580000.0;19.0;RUE;ALPHONSE PENAUD;75020.0;PARIS 20;75;65.0;3.0
2527290;1;2019-01-04;Vente;380000.0;4.0;RUE;EDGAR VARESE;75019.0;PARIS 19;75;62.0;3.0
2527292;1;2019-01-04;Vente;376000.0;21.0;AV;SIMON BOLIVAR;75019.0;PARIS 19;75;48.0;2.0
2527293;1;2019-10-04;Vente;382000.0;40.0;RUE;DE NANTES;75019.0;PARIS 19;75;50.0;3.0
2527294;1;2019-03-19;Vente;4320000.0;27.0;CRS;DE VINCENNES;75020.0;PARIS 20;75;40.0;3.0
2527295;1;2019-03-19;Vente;4320000.0;27.0;CRS;DE VINCENNES;75020.0;PARIS 20;75;34.0;2.0
2527296;1;2019-03-19;Vente;4320000.0;27.0;CRS;DE VINCENNES;75020.0;PARIS 20;75;18.0;1.0
2527297;1;2019-03-19;Vente;4320000.0;27.0;CRS;DE VINCENNES;75020.0;PARIS 20;75;56.0;4.0
2527298;1;2019-03-19;Vente;4320000.0;27.0;CRS;DE VINCENNES;75020.0;PARIS 20;75;76.0;4.0
2527299;1;2019-03-19;Vente;4320000.0;27.0;CRS;DE VINCENNES;75020.0;PARIS 20;75;18.0;1.0
2527301;1;2019-03-19;Vente;4320000.0;27.0;CRS;DE VINCENNES;75020.0;PARIS 20;75;56.0;3.0
2527302;1;2019-03-29;Vente;1405000.0;59.0;RUE;REBEVAL;75019.0;PARIS 19;75;140.0;4.0
2527303;1;2019-04-04;Vente;100000.0;22.0;RUE;DE TLEMCEN;75020.0;PARIS 20;75;13.0;1.0
2527304;1;2019-04-04;Vente;590000.0;79.0;RUE;PELLEPORT;75020.0;PARIS 20;75;67.0;3.0
2527307;1;2019-03-25;Vente;900000.0;76.0;RUE;DE CRIMEE;75019.0;PARIS 19;75;107.0;4.0
2527308;1;2019-03-20;Vente;4000.0;50.0;AV;DE FLANDRE;75019.0;PARIS 19;75;33.0;3.0
2527309;1;2019-03-29;Vente;96200.0;157.0;AV;JEAN JAURES;75019.0;PARIS 19;75;16.0;1.0
2527310;1;2019-03-25;Vente;563000.0;52.0;RUE;BOTZARIS;75019.0;PARIS 19;75;70.0;3.0
2527311;1;2019-03-28;Vente;395000.0;64.0;RUE;DE BAGNOLET;75020.0;PARIS 20;75;49.0;2.0
2527313;1;2019-03-04;Vente;555900.0;119.0;RUE;MANIN;75019.0;PARIS 19;75;67.0;3.0
2527315;1;2019-03-27;Vente;399000.0;58.0;RUE;OLIVIER METRA;75020.0;PARIS 20;75;45.0;2.0
2527317;1;2019-03-29;Vente;552000.0;21.0;RUE;CURIAL;75019.0;PARIS 19;75;87.0;4.0
2527318;1;2019-01-04;Vente;715000.0;371.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;79.0;4.0
2527319;1;2019-11-04;Vente;537800.0;6.0;ALL;LOUISE LABE;75019.0;PARIS 19;75;71.0;3.0
2527321;1;2019-02-04;Vente;185000.0;82.0;AV;DE FLANDRE;75019.0;PARIS 19;75;25.0;1.0
2527328;1;2019-03-04;Vente;369668.0;142.0;RUE;HAXO;75019.0;PARIS 19;75;65.0;3.0
2527330;1;2019-03-04;Vente;650000.0;24.0;RUE;D HAUTPOUL;75019.0;PARIS 19;75;61.0;3.0
2527331;1;2019-01-04;Vente;557000.0;13.0;RUE;CHARLES FRIEDEL;75020.0;PARIS 20;75;69.0;3.0
2527332;1;2019-09-04;Vente;285000.0;38.0;RUE;DES PRAIRIES;75020.0;PARIS 20;75;25.0;2.0
2527333;1;2019-05-04;Vente;235000.0;14.0;RUE;D HAUTPOUL;75019.0;PARIS 19;75;21.0;1.0
2527335;1;2019-04-15;Vente;451000.0;24.0;RUE;HENRI POINCARE;75020.0;PARIS 20;75;55.0;2.0
2527337;1;2019-04-15;Vente;180000.0;74.0;RUE;BELGRAND;75020.0;PARIS 20;75;15.0;1.0
2527338;1;2019-04-15;Vente;340000.0;30.0;RUE;DU DOCTEUR POTAIN;75019.0;PARIS 19;75;40.0;2.0
2527340;1;2019-03-28;Vente;440000.0;80.0;RUE;HAXO;75020.0;PARIS 20;75;55.0;2.0
2527342;1;2019-02-04;Vente;310000.0;6.0;RUE;FRANCOIS PINTON;75019.0;PARIS 19;75;26.0;3.0
2527344;1;2019-01-04;Vente;518000.0;140.0;RUE;DE BELLEVILLE;75020.0;PARIS 20;75;50.0;2.0
2527345;1;2019-11-04;Vente;456200.0;33.0;VLA;CURIAL;75019.0;PARIS 19;75;67.0;3.0
2527347;1;2019-09-04;Vente;171000.0;262.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;15.0;1.0
2527348;1;2019-10-04;Vente;440000.0;47.0;RUE;DU BORREGO;75020.0;PARIS 20;75;58.0;3.0
2527352;1;2019-03-28;Vente;155000.0;43.0;RUE;DU VOLGA;75020.0;PARIS 20;75;19.0;1.0
2527354;1;2019-01-04;Vente;390000.0;15.0;QUAI;DE LA GIRONDE;75019.0;PARIS 19;75;43.0;2.0
2527357;1;2019-05-04;Vente;607000.0;186.0;AV;JEAN JAURES;75019.0;PARIS 19;75;42.0;2.0
2527358;1;2019-05-04;Vente;607000.0;186.0;AV;JEAN JAURES;75019.0;PARIS 19;75;44.0;2.0
2527359;1;2019-12-04;Vente;432000.0;127.0;AV;SIMON BOLIVAR;75019.0;PARIS 19;75;56.0;3.0
2527362;1;2019-05-04;Vente;355000.0;34.0;RUE;D AUBERVILLIERS;75019.0;PARIS 19;75;43.0;2.0
2527363;1;2019-04-16;Vente;619290.0;47.0;BD;MORTIER;75020.0;PARIS 20;75;72.0;4.0
2527364;1;2019-03-28;Vente;510000.0;103.0;RUE;ORFILA;75020.0;PARIS 20;75;44.0;3.0
2527365;1;2019-03-28;Vente;510000.0;103.0;RUE;ORFILA;75020.0;PARIS 20;75;22.0;1.0
2527366;1;2019-03-20;Vente;460000.0;95.0;RUE;DES VIGNOLES;75020.0;PARIS 20;75;54.0;3.0
2527367;1;2019-03-20;Vente;460000.0;95.0;RUE;DES VIGNOLES;75020.0;PARIS 20;75;41.0;2.0
2527368;1;2019-11-04;Vente;330000.0;116.0;BD;DE CHARONNE;75020.0;PARIS 20;75;37.0;2.0
2527369;1;2019-03-28;Vente;95000.0;12.0;RUE;HASSARD;75019.0;PARIS 19;75;6.0;1.0
2527370;1;2019-03-28;Vente;95000.0;12.0;RUE;HASSARD;75019.0;PARIS 19;75;6.0;1.0
2527372;1;2019-05-04;Vente;15000.0;5.0;RUE;CLAVEL;75019.0;PARIS 19;75;51.0;5.0
2527373;1;2019-04-15;Vente;220000.0;129.0;RUE;MANIN;75019.0;PARIS 19;75;29.0;1.0
2527375;1;2019-03-29;Vente;160000.0;43.0;AV;SECRETAN;75019.0;PARIS 19;75;32.0;2.0
2527376;1;2019-08-04;Vente;335000.0;13.0;RUE;DE LA GRENADE;75019.0;PARIS 19;75;59.0;3.0
2527377;1;2019-04-16;Vente;372000.0;89.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;38.0;2.0
2527378;1;2019-04-16;Vente;750000.0;139.0;RUE;PELLEPORT;75020.0;PARIS 20;75;121.0;4.0
2527380;1;2019-04-15;Vente;530000.0;56.0;RUE;DES GRANDS CHAMPS;75020.0;PARIS 20;75;48.0;2.0
2527382;1;2019-04-15;Vente;287500.0;20.0;RUE;MANIN;75019.0;PARIS 19;75;30.0;1.0
2527383;1;2019-04-15;Vente;197000.0;70.0;RUE;DES PRAIRIES;75020.0;PARIS 20;75;25.0;1.0
2527384;1;2019-08-04;Vente;329750.0;1.0;PAS;STENDHAL;75020.0;PARIS 20;75;27.0;1.0
2527385;1;2019-10-04;Vente;539000.0;4.0;IMP;DES CHEVALIERS;75020.0;PARIS 20;75;22.0;1.0
2527387;1;2019-10-04;Vente;539000.0;4.0;IMP;DES CHEVALIERS;75020.0;PARIS 20;75;33.0;2.0
2527388;1;2019-04-18;Vente;640000.0;4.0;CITE;CHAMPAGNE;75020.0;PARIS 20;75;66.0;4.0
2527389;1;2019-04-16;Vente;155000.0;4.0;RUE;LEMON;75020.0;PARIS 20;75;17.0;1.0
2527390;1;2019-10-04;Vente;500000.0;5.0;RUE;JEAN MENANS;75019.0;PARIS 19;75;104.0;4.0
2527391;1;2019-10-04;Vente;500000.0;5.0;RUE;JEAN MENANS;75019.0;PARIS 19;75;35.0;3.0
2527394;1;2019-12-04;Vente;420000.0;1.0;RUE;DE L AVENIR;75020.0;PARIS 20;75;42.0;3.0
2527395;1;2019-04-15;Vente;300000.0;9.0;ALL;DES EIDERS;75019.0;PARIS 19;75;55.0;2.0
2527398;1;2019-12-04;Vente;650000.0;54.0;RUE;PETIT;75019.0;PARIS 19;75;83.0;4.0
2527400;1;2019-04-04;Vente;250000.0;171.0;AV;JEAN JAURES;75019.0;PARIS 19;75;32.0;1.0
2527401;1;2019-03-22;Vente;340000.0;48.0;RUE;DE L ERMITAGE;75020.0;PARIS 20;75;45.0;2.0
2527402;1;2019-05-04;Vente;191000.0;119.0;RUE;MANIN;75019.0;PARIS 19;75;25.0;1.0
2527403;1;2019-08-04;Vente;228600.0;289.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;25.0;2.0
2527404;1;2019-03-04;Vente;346000.0;3.0;RUE;DAVID D ANGERS;75019.0;PARIS 19;75;14.0;1.0
2527405;1;2019-03-04;Vente;346000.0;3.0;RUE;DAVID D ANGERS;75019.0;PARIS 19;75;30.0;2.0
2527406;1;2019-08-04;Vente;250000.0;43.0;RUE;DE MENILMONTANT;75020.0;PARIS 20;75;25.0;1.0
2527407;1;2019-08-04;Vente;476400.0;24.0;RUE;D HAUTPOUL;75019.0;PARIS 19;75;52.0;3.0
2527408;1;2019-10-04;Vente;120000.0;78.0;RUE;DE LA MARE;75020.0;PARIS 20;75;18.0;1.0
2527409;1;2019-03-04;Vente;505000.0;3.0;RUE;GERMAINE TAILLEFERRE;75019.0;PARIS 19;75;55.0;2.0
2527411;1;2019-12-04;Vente;457128.0;50.0;RUE;ARCHEREAU;75019.0;PARIS 19;75;80.0;3.0
2527412;1;2019-03-28;Vente;485000.0;115.0;RUE;MANIN;75019.0;PARIS 19;75;52.0;3.0
2527413;1;2019-03-29;Vente;485000.0;21.0;RUE;DU TUNNEL;75019.0;PARIS 19;75;58.0;3.0
2527415;1;2019-03-29;Vente;309000.0;33.0;RUE;DE TANGER;75019.0;PARIS 19;75;34.0;2.0
2527416;1;2019-08-04;Vente;247900.0;197.0;RUE;DE CRIMEE;75019.0;PARIS 19;75;29.0;2.0
2527417;1;2019-03-25;Vente;515000.0;5.0;RUE;DE LA MOSELLE;75019.0;PARIS 19;75;77.0;2.0
2527418;1;2019-05-04;Vente;146000.0;59.0;RUE;D HAUTPOUL;75019.0;PARIS 19;75;22.0;2.0
2527419;1;2019-01-04;Vente;410000.0;210.0;RUE;DE CRIMEE;75019.0;PARIS 19;75;51.0;2.0
2527421;1;2019-01-04;Vente;500000.0;5.0;RUE;DU SURMELIN;75020.0;PARIS 20;75;57.0;3.0
2527424;1;2019-04-15;Vente;185000.0;30.0;RUE;DES MARAICHERS;75020.0;PARIS 20;75;19.0;1.0
2527426;1;2019-04-23;Vente;365000.0;134.0;AV;GAMBETTA;75020.0;PARIS 20;75;46.0;3.0
2527427;1;2019-04-18;Vente;449000.0;10.0;AV;DU PERE LACHAISE;75020.0;PARIS 20;75;51.0;3.0
2527428;1;2019-12-04;Vente;410000.0;37.0;AV;DE LAUMIERE;75019.0;PARIS 19;75;50.0;2.0
2527429;1;2019-02-04;Vente;590000.0;34.0;RUE;DU PLATEAU;75019.0;PARIS 19;75;64.0;4.0
2527431;1;2019-02-14;Vente;394920.0;17.0;AV;JEAN JAURES;75019.0;PARIS 19;75;37.0;2.0
2527433;1;2019-04-04;Vente;355000.0;65.0;RUE;DE MEAUX;75019.0;PARIS 19;75;68.0;3.0
2527434;1;2019-04-16;Vente;400000.0;11.0;RUE;LIGNER;75020.0;PARIS 20;75;40.0;3.0
2527435;1;2019-03-25;Vente;328420.0;95.0;RUE;DES VIGNOLES;75020.0;PARIS 20;75;35.0;2.0
2527437;1;2019-04-18;Vente;575000.0;19.0;QUAI;DE L OISE;75019.0;PARIS 19;75;64.0;3.0
2527438;1;2019-12-04;Vente;285000.0;68.0;AV;DE FLANDRE;75019.0;PARIS 19;75;31.0;2.0
2527439;1;2019-05-04;Vente;240000.0;144.0;RUE;D AVRON;75020.0;PARIS 20;75;37.0;1.0
2527440;1;2019-04-15;Vente;320000.0;72.0;AV;SIMON BOLIVAR;75019.0;PARIS 19;75;34.0;2.0
2527444;1;2019-04-17;Vente;730000.0;28.0;RUE;DE LORRAINE;75019.0;PARIS 19;75;70.0;4.0
2527445;1;2019-09-04;Vente;383000.0;5.0;RUE;MANIN;75019.0;PARIS 19;75;37.0;2.0
2527446;1;2019-08-04;Vente;420000.0;3.0;RUE;EUGENIE LEGRAND;75020.0;PARIS 20;75;42.0;2.0
2527447;1;2019-04-04;Vente;110000.0;30.0;RUE;ETIENNE DOLET;75020.0;PARIS 20;75;20.0;2.0
2527448;1;2019-10-04;Vente;429000.0;40.0;RUE;DE LA JUSTICE;75020.0;PARIS 20;75;54.0;3.0
2527450;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;18.0;1.0
2527451;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;18.0;1.0
2527452;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;18.0;1.0
2527453;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;40.0;2.0
2527454;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;18.0;1.0
2527455;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;18.0;1.0
2527456;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;18.0;1.0
2527457;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;18.0;1.0
2527458;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;18.0;1.0
2527459;1;2019-02-04;Vente;1390000.0;92.0;RUE;GEORGES LARDENNOIS;75019.0;PARIS 19;75;18.0;1.0
2527460;1;2019-03-29;Vente;579150.0;7.0;RUE;CURIAL;75019.0;PARIS 19;75;90.0;5.0
2527463;1;2019-12-04;Vente;205900.0;253.0;RUE;DE BELLEVILLE;75019.0;PARIS 19;75;24.0;2.0
2527464;1;2019-03-25;Vente;222000.0;44.0;RUE;BOURET;75019.0;PARIS 19;75;13.0;1.0
2527466;1;2019-04-18;Vente;355000.0;52.0;RUE;REBEVAL;75019.0;PARIS 19;75;40.0;2.0
2527467;1;2019-03-04;Vente;519500.0;7.0;RUE;REMY DE GOURMONT;75019.0;PARIS 19;75;51.0;2.0
2527468;1;2019-08-04;Vente;510000.0;24.0;RUE;D HAUTPOUL;75019.0;PARIS 19;75;65.0;4.0
2527471;1;2019-11-03;Vente;166666.0;18.0;RUE;DE LA CHINE;75020.0;PARIS 20;75;38.0;2.0
2527472;1;2019-01-04;Vente;185000.0;21.0;RUE;DE MEAUX;75019.0;PARIS 19;75;16.0;1.0
2527474;1;2019-04-19;Vente;420000.0;2.0;ALL;GEORGES ROUAULT;75020.0;PARIS 20;75;57.0;3.0
2527475;1;2019-03-29;Vente;2000.0;50.0;AV;DE FLANDRE;75019.0;PARIS 19;75;60.0;2.0
2527476;1;2019-08-04;Vente;345000.0;4.0;AV;JEAN JAURES;75019.0;PARIS 19;75;30.0;3.0
2527478;1;2019-09-04;Vente;170000.0;19.0;RUE;ROUVET;75019.0;PARIS 19;75;26.0;2.0
2527479;1;2019-03-28;Vente;242310.0;55.0;AV;SIMON BOLIVAR;75019.0;PARIS 19;75;31.0;1.0
2527482;1;2019-05-04;Vente;1024600.0;80.0;RUE;PETIT;75019.0;PARIS 19;75;106.0;5.0
2527483;1;2019-10-04;Vente;514890.0;6.0;RUE;DE LA MARE;75020.0;PARIS 20;75;51.0;2.0
2527484;1;2019-11-04;Vente;3720.0;2.0;RUE;BASTE;75019.0;PARIS 19;75;65.0;4.0
2527486;1;2019-04-15;Vente;805800.0;1.0;RUE;DE LA CR DES NOUES;75020.0;PARIS 20;75;49.0;3.0
2527490;1;2019-04-04;Vente;385000.0;4.0;CITE;JANDELLE;75019.0;PARIS 19;75;31.0;1.0
2527491;1;2019-11-04;Vente;1300000.0;1.0;AV;MODERNE;75019.0;PARIS 19;75;126.0;4.0
2527493;1;2019-04-23;Vente;852855.0;29.0;RUE;BOURET;75019.0;PARIS 19;75;92.0;3.0
2527495;1;2019-04-19;Vente;328000.0;1.0;RUE;FERDINAND GAMBON;75020.0;PARIS 20;75;39.0;2.0
2527496;1;2019-04-15;Vente;585000.0;4.0;VLA;DU PARC;75019.0;PARIS 19;75;57.0;3.0
2527497;1;2019-04-19;Vente;197000.0;48.0;RUE;DES HAIES;75020.0;PARIS 20;75;25.0;1.0
2527498;1;2019-04-19;Vente;197000.0;48.0;RUE;DES HAIES;75020.0;PARIS 20;75;20.0;1.0
2527499;1;2019-04-19;Vente;883700.0;6.0;RUE;TACLET;75020.0;PARIS 20;75;120.0;4.0
2527503;1;2019-04-25;Vente;535000.0;37.0;RUE;SAINT FARGEAU;75020.0;PARIS 20;75;67.0;3.0
2527505;1;2019-12-04;Vente;373000.0;3.0;RUE;DES DUNES;75019.0;PARIS 19;75;50.0;2.0
2527506;1;2019-04-24;Vente;238200.0;12.0;RUE;EUGENE JUMIN;75019.0;PARIS 19;75;30.0;2.0
2527507;1;2019-04-23;Vente;437000.0;13.0;AV;JEAN JAURES;75019.0;PARIS 19;75;55.0;3.0
2527508;1;2019-04-23;Vente;437000.0;13.0;AV;JEAN JAURES;75019.0;PARIS 19;75;58.0;4.0
2527509;1;2019-04-23;Vente;195000.0;2.0;PL;DU MAROC;75019.0;PARIS 19;75;22.0;1.0
2527510;1;2019-05-04;Vente;923077.0;65.0;AV;GAMBETTA;75020.0;PARIS 20;75;96.0;5.0
2527513;1;2019-04-18;Vente;145630.0;71.0;RUE;SAINT BLAISE;75020.0;PARIS 20;75;15.0;1.0
2527514;1;2019-04-16;Vente;360000.0;32.0;RUE;D ANNAM;75020.0;PARIS 20;75;45.0;2.0
2527516;1;2019-04-23;Vente;485000.0;32.0;RUE;CAVENDISH;75019.0;PARIS 19;75;67.0;3.0
2527517;1;2019-12-04;Vente;384241.88;74.0;RUE;DE MENILMONTANT;75020.0;PARIS 20;75;45.0;2.0
2527518;1;2019-10-04;Vente;410000.0;17.0;RUE;DU RHIN;75019.0;PARIS 19;75;43.0;3.0
2527519;1;2019-04-19;Vente;259000.0;41.0;RUE;CAVENDISH;75019.0;PARIS 19;75;28.0;2.0
2527523;1;2019-11-04;Vente;320000.0;3.0;RUE;ARMAND CARREL;75019.0;PARIS 19;75;15.0;1.0
2527524;1;2019-11-04;Vente;320000.0;3.0;RUE;ARMAND CARREL;75019.0;PARIS 19;75;12.0;1.0
2527527;1;2019-12-04;Vente;225000.0;70.0;RUE;PETIT;75019.0;PARIS 19;75;24.0;2.0
2527528;1;2019-04-17;Vente;370000.0;29.0;RUE;PIXERECOURT;75020.0;PARIS 20;75;38.0;2.0
2527529;1;2019-04-15;Vente;592300.0;91.0;RUE;VILLIERS ISLE ADAM;75020.0;PARIS 20;75;65.0;2.0
2527530;1;2019-12-04;Vente;520000.0;30.0;RUE;DES BOIS;75019.0;PARIS 19;75;83.0;5.0
2527532;1;2019-04-15;Vente;465000.0;68.0;AV;SIMON BOLIVAR;75019.0;PARIS 19;75;52.0;2.0
2527533;1;2019-04-17;Vente;227619.0;25.0;RUE;PELLEPORT;75020.0;PARIS 20;75;28.0;1.0
2527534;1;2019-04-15;Vente;350000.0;40.0;AV;DE FLANDRE;75019.0;PARIS 19;75;40.0;2.0
2527535;1;2019-04-17;Vente;138500.0;61.0;RUE;DE ROMAINVILLE;75019.0;PARIS 19;75;17.0;1.0
2527537;1;2019-03-29;Vente;142000.0;200.0;BD;DE CHARONNE;75020.0;PARIS 20;75;26.0;1.0
2527538;1;2019-04-19;Vente;440000.0;5.0;RUE;ETIENNE DOLET;75020.0;PARIS 20;75;38.0;2.0
2527539;1;2019-04-16;Vente;750000.0;39.0;RUE;SAINT FARGEAU;75020.0;PARIS 20;75;119.0;4.0
2527542;1;2019-11-04;Vente;170000.0;142.0;RUE;PELLEPORT;75020.0;PARIS 20;75;26.0;1.0
2527545;1;2019-04-26;Vente;413000.0;10.0;ALL;DIANE DE POITIERS;75019.0;PARIS 19;75;68.0;3.0
2527546;1;2019-04-26;Vente;447500.0;20.0;QUAI;DE LA MARNE;75019.0;PARIS 19;75;58.0;3.0
2527547;1;2019-12-04;Vente;145000.0;115.0;RUE;DES AMANDIERS;75020.0;PARIS 20;75;15.0;1.0
2527548;1;2019-04-24;Vente;162000.0;4.0;RUE;MATHIS;75019.0;PARIS 19;75;20.0;1.0
2527549;1;2019-04-25;Vente;355620.0;42.0;AV;DE FLANDRE;75019.0;PARIS 19;75;34.0;2.0
2527550;1;2019-04-24;Vente;475000.0;15.0;RUE;DES HAIES;75020.0;PARIS 20;75;39.0;2.0
2527553;1;2019-04-17;Vente;567000.0;28.0;RUE;DES PRAIRIES;75020.0;PARIS 20;75;62.0;3.0
2527556;1;2019-04-29;Vente;628800.0;118.0;AV;JEAN JAURES;75019.0;PARIS 19;75;71.0;3.0
2527559;1;2019-03-04;Vente;503000.0;31.0;RUE;DES MARONITES;75020.0;PARIS 20;75;71.0;4.0
2527560;1;2019-04-18;Vente;164915.0;91.0;RUE;DE BELLEVILLE;75019.0;PARIS 19;75;36.0;2.0
2527562;1;2019-12-04;Vente;730000.0;126.0;RUE;HAXO;75019.0;PARIS 19;75;71.0;3.0
2527564;1;2019-01-04;Vente;195000.0;11.0;RUE;PETIT;75019.0;PARIS 19;75;23.0;2.0
2527570;1;2019-08-04;Vente;566000.0;226.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;33.0;2.0
2527571;1;2019-08-04;Vente;566000.0;226.0;RUE;DES PYRENEES;75020.0;PARIS 20;75;32.0;1.0
2527574;1;2019-04-15;Vente;3900000.0;31.0;RUE;FESSART;75019.0;PARIS 19;75;33.0;2.0
2527575;1;2019-04-15;Vente;3900000.0;31.0;RUE;FESSART;75019.0;PARIS 19;75;41.0;3.0
2527576;1;2019-04-15;Vente;3900000.0;31.0;RUE;FESSART;75019.0;PARIS 19;75;33.0;2.0
2527577;1;2019-04-15;Vente;3900000.0;31.0;RUE;FESSART;75019.0;PARIS 19;75;31.0;2.0
2527578;1;2019-04-15;Vente;3900000.0;31.0;RUE;FESSART;75019.0;PARIS 19;75;31.0;2.0
2527580;1;2019-04-15;Vente;3900000.0;31.0;RUE;FESSART;75019.0;PARIS 19;75;26.0;2.0
2527581;1;2019-04-15;Vente;3900000.0;31.0;RUE;FESSART;75019.0;PARIS 19;75;26.0;2.0
